,date,Item_id,product_upc,store_id,ItemName,Description,BrandName,product_category,company,size_name,size_description,QuantityInCase,Dollars,quantity,cost,margin,markup,totaldiscount,discount_percentage,Promo_Price,price,total_transactions,month,day,year,month_number,week_number,company_full_name,street,city,state,state_code,zipcode,latitude,longitude,average_temperature,tmin,tmax,precipitation,average_snow,wdir,wspd,wpgt,pres,tsun,gas_price,consumer_price_index,inflation,data_type,total_weeks_on_sale,promo_price
0,2021-11-28,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,599.03,7.0,0.0,0.0,0.0,0.0,0.0,98.92166666666668,85.57571428571428,6,11,28,2021,11,47,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,3.028571428571429,-3.0142857142857147,8.785714285714286,0.8857142857142858,,274.1428571428572,7.171428571428572,,1021.342857142857,,3.38,280.192,7.0,forModel,1,85.57571428571428
1,2021-12-05,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,1,12,5,2021,12,48,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.08,4.5600000000000005,18.12,0.0,,175.4,8.36,,1017.76,,3.341,280.808,7.0,forModel,2,0.99
2,2021-12-12,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,19.19,4.0,0.0,0.0,0.0,0.0,0.0,4.7975,4.7975,4,12,12,2021,12,49,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.185714285714286,0.0857142857142856,12.6,5.142857142857143,,169.85714285714286,9.371428571428572,,1017.9571428571428,,3.315,280.808,7.0,forModel,3,4.7975
3,2021-12-19,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,1,12,19,2021,12,50,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.9,3.0285714285714285,15.642857142857142,3.3000000000000003,,140.42857142857142,8.214285714285714,,1023.5285714285714,,3.295,281.933,7.5,forModel,4,0.89
4,2021-12-26,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,5.99,1.0,0.0,0.0,0.0,0.0,0.0,5.99,5.99,1,12,26,2021,12,51,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.971428571428571,2.3714285714285714,12.528571428571428,0.0,,240.28571428571428,7.557142857142857,,1016.6714285714286,,3.275,281.933,7.5,forModel,5,5.99
5,2022-01-16,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,1.58,2.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,2,1,16,2022,1,2,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,1.0714285714285714,-3.0285714285714285,5.714285714285714,2.957142857142857,,234.8571428571429,8.585714285714285,,1020.9857142857144,,3.306,282.39,7.5,forModel,6,0.79
6,2022-01-30,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,1,1,30,2022,1,4,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,-1.9428571428571428,-7.628571428571429,4.671428571428572,0.5285714285714286,,271.42857142857144,7.014285714285714,,1020.4571428571428,,3.368,284.182,7.9,forModel,7,0.89
7,2022-02-06,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,1,2,6,2022,2,5,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,2.2,-2.8666666666666667,7.766666666666667,6.383333333333333,,227.16666666666663,7.900000000000001,,1023.15,,3.444,284.535,7.9,forModel,8,0.99
8,2022-02-13,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,1,2,13,2022,2,6,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,4.142857142857143,-3.1714285714285717,11.571428571428571,0.0,,282.7142857142857,10.585714285714284,,1018.7714285714284,,3.487,284.535,7.9,forModel,9,0.79
9,2022-02-20,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,1,2,20,2022,2,7,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,4.771428571428571,-1.5142857142857145,11.728571428571428,6.957142857142857,,209.8571428571429,12.471428571428572,,1023.9571428571428,,3.53,287.708,8.5,forModel,10,0.79
10,2022-02-27,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,20.97,3.0,0.0,0.0,0.0,0.0,0.0,6.989999999999999,6.989999999999999,3,2,27,2022,2,8,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.057142857142857,1.614285714285714,12.87142857142857,11.285714285714286,,152.0,10.5,,1023.9571428571428,,3.608,287.708,8.5,forModel,11,6.989999999999999
11,2022-03-06,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,11.97,6.0,0.0,0.0,0.0,0.0,0.0,2.244,1.995,5,3,6,2022,3,9,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,13.316666666666668,5.45,21.4,0.0666666666666666,,217.33333333333331,10.333333333333334,,1020.8166666666666,,4.102,287.553,8.5,forModel,12,1.995
12,2022-03-13,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,7.79,2.0,0.0,0.0,0.0,0.0,0.0,3.895,3.895,2,3,13,2022,3,10,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,5.65,0.6333333333333333,11.383333333333336,4.666666666666667,,149.66666666666666,12.466666666666669,,1016.5666666666666,,4.315,287.553,8.5,forModel,13,3.895
13,2022-03-20,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,23.31,10.0,0.0,0.0,0.0,0.0,0.0,2.105714285714286,2.331,7,3,20,2022,3,11,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,10.814285714285717,3.9,18.1,0.3142857142857142,,254.28571428571428,7.728571428571429,,1018.5,,4.239,288.663,8.3,forModel,14,2.331
14,2022-03-27,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,7.78,2.0,0.0,0.0,0.0,0.0,0.0,3.89,3.89,2,3,27,2022,3,12,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,9.928571428571429,4.214285714285714,15.4,1.8571428571428568,,203.0,13.142857142857142,,1013.7285714285716,,4.231,288.663,8.3,forModel,15,3.89
15,2022-04-03,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,6.98,2.0,0.0,0.0,0.0,0.0,0.0,3.49,3.49,2,4,3,2022,4,13,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,7.266666666666666,1.4666666666666668,13.166666666666666,0.6666666666666666,,308.0,9.633333333333333,,1017.0666666666666,,4.17,288.764,8.3,forModel,16,3.49
16,2022-04-10,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,1,4,10,2022,4,14,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.714285714285714,3.8857142857142857,15.0,3.7857142857142856,,205.28571428571428,9.857142857142858,,1010.3142857142856,,4.091,288.764,8.3,forModel,17,0.79
17,2022-04-17,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,16.76,4.0,0.0,0.0,0.0,0.0,0.0,4.19,4.19,4,4,17,2022,4,15,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,14.657142857142858,8.828571428571427,20.32857142857143,4.571428571428571,,202.28571428571428,10.8,,1016.5571428571428,,4.066,291.474,8.6,forModel,18,4.19
18,2022-04-24,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,4.26,5.0,0.0,0.0,0.0,0.0,0.0,0.852,0.852,5,4,24,2022,4,16,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,15.228571428571428,8.585714285714285,21.185714285714287,4.857142857142857,,202.0,9.157142857142857,,1022.3,,4.107,291.474,8.6,forModel,19,0.852
19,2022-05-01,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,15.96,4.0,0.0,0.0,0.0,0.0,0.0,3.99,3.99,4,5,1,2022,5,17,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,20.3,15.6,25.0,35.8,,211.0,12.8,,1013.3,,4.182,291.359,8.6,forModel,20,3.99
20,2022-05-08,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,139.35,11.0,0.0,0.0,0.0,0.0,0.0,13.236,12.668181818181818,10,5,8,2022,5,18,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,16.814285714285713,12.071428571428571,21.957142857142856,7.957142857142857,,213.42857142857144,9.128571428571428,,1012.5428571428572,,4.328,291.359,8.6,forModel,21,12.668181818181818
21,2022-05-15,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,132.47,9.0,0.0,0.0,0.0,0.0,0.0,15.685,14.71888888888889,8,5,15,2022,5,19,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,20.214285714285715,13.028571428571428,27.285714285714285,0.0,,108.0,5.214285714285714,,1017.6714285714286,,4.491,291.359,8.6,forModel,22,14.71888888888889
22,2022-05-22,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,20.97,13.0,0.0,0.0,0.0,0.0,0.0,1.801111111111111,1.613076923076923,9,5,22,2022,5,20,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,21.414285714285715,15.528571428571428,26.814285714285717,5.057142857142857,,255.14285714285717,9.142857142857142,,1014.0428571428572,,4.593,295.328,9.1,forModel,23,1.613076923076923
23,2022-05-29,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,27.5,10.0,0.0,0.0,0.0,0.0,0.0,3.19,2.75,8,5,29,2022,5,21,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,18.414285714285715,14.271428571428572,22.385714285714283,6.814285714285714,,182.42857142857144,8.871428571428572,,1015.9571428571428,,4.624,295.328,9.1,forModel,24,2.75
24,2022-06-05,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,80.85,21.0,0.0,0.0,0.0,0.0,0.0,3.61875,3.8499999999999996,15,6,5,2022,6,22,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,21.46,16.02,27.24,0.3,,134.4,5.220000000000001,,1013.18,,4.876,294.996,9.1,forModel,25,3.8499999999999996
25,2022-06-12,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,213.26,18.0,0.0,0.0,0.0,0.0,0.0,6.1621428571428565,11.847777777777777,14,6,12,2022,6,23,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,21.67142857142857,16.428571428571427,27.12857142857143,4.057142857142857,,223.0,7.085714285714286,,1012.6,,5.006,294.996,9.1,forModel,26,11.847777777777777
26,2022-06-19,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,171.4,17.0,0.0,0.0,0.0,0.0,0.0,8.11076923076923,10.08235294117647,13,6,19,2022,6,24,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,26.014285714285712,20.457142857142856,31.342857142857145,0.0857142857142857,,206.0,8.242857142857144,,1017.4285714285714,,4.962,295.271,8.5,forModel,27,10.08235294117647
27,2022-06-26,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,88.19,18.0,0.0,0.0,0.0,0.0,0.0,4.481333333333334,4.899444444444445,15,6,26,2022,6,25,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.585714285714285,17.614285714285717,32.05714285714286,0.1142857142857143,,184.7142857142857,6.171428571428572,,1018.0571428571428,,4.872,295.271,8.5,forModel,28,4.899444444444445
28,2022-07-03,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,159.15,21.0,0.0,0.0,0.0,0.52,0.0032673578385171223,5.708,7.603333333333334,18,7,3,2022,7,26,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.933333333333334,20.0,30.73333333333333,0.6,,196.66666666666663,6.133333333333333,,1017.2999999999998,,4.771,294.977,8.5,forModel,29,7.578571428571429
29,2022-07-10,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,34.5,11.0,0.0,0.0,0.0,0.0,0.0,2.9466666666666668,3.1363636363636362,9,7,10,2022,7,27,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.928571428571427,20.88571428571429,31.342857142857135,4.214285714285714,,205.14285714285717,7.6571428571428575,,1015.8571428571428,,4.646,294.977,8.5,forModel,30,3.1363636363636362
30,2022-07-17,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,88.67,15.0,0.0,0.0,0.0,0.0,0.0,5.911333333333333,5.911333333333333,13,7,17,2022,7,28,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.571428571428573,19.12857142857143,30.8,3.571428571428572,,271.0,6.528571428571429,,1016.0428571428572,,4.49,295.62,8.3,forModel,31,5.911333333333333
31,2022-07-24,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,79.42,20.0,0.0,0.0,0.0,0.0,0.0,4.357222222222223,3.971,17,7,24,2022,7,29,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,25.285714285714285,20.25714285714286,30.314285714285717,2.5,,259.42857142857144,7.242857142857143,,1014.5714285714286,,4.33,295.62,8.3,forModel,32,3.971
32,2022-07-31,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,115.4,21.0,0.0,0.0,0.0,0.0,0.0,5.337894736842105,5.495238095238095,19,7,31,2022,7,30,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.47142857142857,21.6,27.785714285714285,17.514285714285712,,213.7142857142857,7.871428571428572,,1017.2428571428572,,4.192,295.62,8.3,forModel,33,5.495238095238095
33,2022-08-07,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,96.27,19.0,0.0,0.0,0.0,0.0,0.0,5.066842105263158,5.066842105263158,19,8,7,2022,8,31,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,24.62857142857143,20.8,29.842857142857145,8.585714285714285,,226.14285714285717,6.914285714285714,,1019.0714285714286,,4.038,295.209,8.3,forModel,34,5.066842105263158
34,2022-08-14,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,155.72,21.0,0.0,0.0,0.0,0.0,0.0,7.4365,7.415238095238095,19,8,14,2022,8,32,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.142857142857142,19.11428571428572,28.485714285714288,2.6142857142857143,,212.57142857142856,5.928571428571429,,1018.3,,3.938,295.209,8.3,forModel,35,7.415238095238095
35,2022-08-21,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,135.69,22.0,0.0,0.0,0.0,0.0,0.0,6.369473684210527,6.167727272727273,19,8,21,2022,8,33,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,22.228571428571428,17.87142857142857,27.3,0.0714285714285714,,120.85714285714286,5.071428571428571,,1015.4,,3.88,296.761,8.2,forModel,36,6.167727272727273
36,2022-08-28,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,111.56,29.0,0.0,0.0,0.0,0.0,0.0,3.948928571428572,3.846896551724138,28,8,28,2022,8,34,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,23.414285714285715,17.857142857142858,29.685714285714287,0.4714285714285714,,148.85714285714286,4.485714285714286,,1016.1857142857144,,3.827,296.761,8.2,forModel,37,3.846896551724138
37,2022-09-04,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,140.44,27.0,0.0,0.0,0.0,0.0,0.0,5.022272727272727,5.201481481481482,22,9,4,2022,9,35,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,22.9,18.075,27.8,1.975,,57.75,5.05,,1018.35,,3.746,296.341,8.2,forModel,38,5.201481481481482
38,2022-09-11,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,107.08,22.0,0.0,0.0,0.0,0.0,0.0,4.655,4.867272727272727,20,9,11,2022,9,36,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,21.714285714285715,18.17142857142857,26.2,3.3428571428571425,,145.57142857142858,5.485714285714287,,1015.5571428571428,,3.69,296.341,8.2,forModel,39,4.867272727272727
39,2022-09-18,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,89.67,19.0,0.0,0.0,0.0,0.0,0.0,4.937777777777778,4.719473684210526,18,9,18,2022,9,37,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,18.87142857142857,12.62857142857143,25.142857142857142,0.0714285714285714,,238.28571428571428,4.628571428571428,,1019.0857142857144,,3.654,298.062,7.7,forModel,40,4.719473684210526
40,2022-09-25,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,82.85,35.0,0.0,0.0,0.0,0.0,0.0,3.473333333333333,2.367142857142857,12,9,25,2022,9,38,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,19.571428571428573,13.657142857142857,25.785714285714285,0.9857142857142858,,201.28571428571428,6.299999999999999,,1016.0428571428572,,3.711,298.062,7.7,forModel,41,2.367142857142857
41,2022-10-02,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,112.2,24.0,0.0,0.0,0.0,0.0,0.0,4.675,4.675,23,10,2,2022,10,39,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,13.2,10.85,16.4,0.0,,15.5,8.6,,1017.05,,3.782,297.863,7.7,forModel,42,4.675
42,2022-10-09,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,121.45,30.0,0.0,0.0,0.0,0.0,0.0,3.8073076923076927,4.048333333333334,26,10,9,2022,10,40,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,11.62857142857143,4.514285714285714,20.17142857142857,0.0,,157.14285714285714,5.628571428571428,,1022.3857142857144,,3.912,297.863,7.7,forModel,43,4.048333333333334
43,2022-10-16,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,158.19,25.0,0.0,0.0,0.0,0.0,0.0,6.237272727272727,6.3276,21,10,16,2022,10,41,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,13.485714285714286,6.042857142857143,20.785714285714285,1.8571428571428568,,239.42857142857144,7.957142857142857,,1017.1428571428572,,3.871,297.863,7.7,forModel,44,6.3276
44,2022-10-23,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,117.77,23.0,0.0,0.0,0.0,0.0,0.0,4.847142857142858,5.120434782608696,21,10,23,2022,10,42,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,8.742857142857144,1.5142857142857142,16.1,0.0,,265.57142857142856,8.257142857142856,,1017.4142857142856,,3.769,298.349,7.1,forModel,45,5.120434782608696
45,2022-10-30,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,150.87,24.0,0.0,0.0,0.0,0.24,0.0015907735136209981,7.051428571428572,6.29625,20,10,30,2022,10,43,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,12.6,6.028571428571429,20.314285714285717,3.6,,70.0,6.2,,1019.3142857142856,,3.742,298.349,7.1,forModel,46,6.28625
46,2022-11-06,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,174.3,33.0,0.0,0.0,0.0,0.0,0.0,5.1971875,5.281818181818182,30,11,6,2022,11,44,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,15.483333333333334,10.0,21.4,0.3,,193.83333333333331,6.383333333333333,,1021.0166666666668,,3.796,298.648,7.1,forModel,47,5.281818181818182
47,2022-11-13,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,112.2,22.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,5.1000000000000005,21,11,13,2022,11,45,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,12.114285714285714,7.514285714285714,18.014285714285712,5.471428571428571,,176.0,8.557142857142857,,1021.3714285714286,,3.762,298.648,7.1,forModel,48,5.1000000000000005
48,2022-11-20,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,92.06,16.0,0.0,0.0,0.0,0.0,0.0,5.75375,5.75375,16,11,20,2022,11,46,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,0.7428571428571429,-3.1714285714285717,4.685714285714285,2.142857142857143,,263.57142857142856,8.171428571428573,,1025.2857142857142,,3.648,298.112,6.5,forModel,49,5.75375
49,2022-11-27,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,86.6,16.0,0.0,0.0,0.0,0.0,0.0,5.239999999999999,5.4125,15,11,27,2022,11,47,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,6.142857142857143,-1.1857142857142855,15.0,1.0142857142857142,,285.57142857142856,4.9,,1021.5142857142856,,3.534,298.112,6.5,forModel,50,5.4125
50,2022-12-04,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,182.14,29.0,0.0,0.0,0.0,0.0,0.0,6.0072,6.280689655172413,24,12,4,2022,12,48,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,4.375,-2.925,9.975,1.5499999999999998,,110.5,6.925,,1027.125,,3.39,298.812,6.5,forModel,51,6.280689655172413
51,2022-12-11,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,156.4,26.0,0.0,0.0,0.0,0.0,0.0,6.015384615384615,6.015384615384615,26,12,11,2022,12,49,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,10.485714285714286,7.142857142857143,12.685714285714283,8.457142857142857,,178.57142857142858,6.2,,1020.0714285714286,,3.239,298.812,6.5,forModel,52,6.015384615384615
52,2022-12-18,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,134.77,21.0,0.0,0.0,0.0,0.0,0.0,6.62,6.4176190476190484,19,12,18,2022,12,50,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,5.414285714285714,1.7428571428571429,9.042857142857144,6.428571428571429,,178.85714285714286,10.94285714285714,,1015.657142857143,,3.12,300.536,6.4,forModel,53,6.4176190476190484
53,2022-12-25,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,151.82,40.0,0.0,0.0,0.0,0.0,0.0,7.012857142857143,3.7954999999999997,13,12,25,2022,12,51,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,-3.971428571428572,-8.342857142857143,3.114285714285714,0.4857142857142857,,136.71428571428572,10.685714285714283,,1023.2714285714284,,3.091,300.536,6.4,forModel,54,3.7954999999999997
54,2023-01-01,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,208.09,40.0,0.0,0.0,0.0,0.0,0.0,5.792424242424243,5.20225,33,1,1,2023,1,52,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,9.7,4.4,16.1,0.0,,335.0,3.7,,1017.7,,3.223,300.356,6.4,forModel,55,5.20225
55,2023-01-08,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,146.6,21.0,0.0,0.0,0.0,0.0,0.0,6.93,6.980952380952381,20,1,8,2023,1,1,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,9.5,4.757142857142858,13.814285714285711,2.8714285714285714,,253.14285714285717,9.94285714285714,,1017.7857142857144,,3.259,300.356,6.4,forModel,56,6.980952380952381
56,2023-01-15,597,12,1,DRINKS,DRINKS,0,DRINKS,chiragpatelky_262,0,0,0,150.97,28.0,0.0,0.0,0.0,0.0,0.0,5.461153846153847,5.391785714285715,26,1,15,2023,1,2,Royal Tobacco & Food,397 Old Us Hwy 421,Manchester,Kentucky,KY ,40962.0,37.1373606,-83.7629505,4.0,-1.4142857142857144,9.2,1.9,,245.14285714285717,9.428571428571429,,1017.9428571428572,,3.31,300.356,6.4,forModel,57,5.391785714285715
